"govTrack_id","lastName","partyName","govTrack_desc","govTrack_ideology","govTrack_leadership"
412641,"Rouzer"," Republican"," conservative Republican",0.884452602688,0.355514285106
400347,"Roybal-Allard"," Democrat"," progressive Democratic leader",0.236575496678,0.606041952107
400348,"Royce"," Republican"," centrist Republican leader",0.657824355615,0.987415983524
412519,"Ruiz"," Democrat"," rank-and-file Democrat",0.393420813683,0.423343808843
400349,"Ruppersberger"," Democrat"," centrist Democratic follower",0.453424308715,0.11628100451
400350,"Rush"," Democrat"," moderate Democratic follower",0.240102746008,0.224038001761
412650,"Russell"," Republican"," rank-and-file Republican",0.709177012021,0.379213825412
412692,"Rutherford"," Republican"," centrist Republican follower ",0.600191470152,0.0952173720513
400352,"Ryan [OH13]"," Democrat"," rank-and-file Democrat",0.347133480844,0.465073066045
400351,"Ryan [WI1]"," Republican"," centrist Republican follower ",0.592597433585,0.24761725835
412312,"Sablan"," Democrat"," moderate Democratic follower",0.35058860306,0.19351392415
400355,"Sanchez"," Democrat"," moderate Democratic leader",0.331220083835,0.618784175603
400607,"Sanford"," Republican"," rank-and-file Republican",0.708148984046,0.469545642507
412212,"Sarbanes"," Democrat"," rank-and-file Democrat",0.319310645681,0.49736245629
412261,"Scalise"," Republican"," rank-and-file Republican",0.73273789215,0.698325657837
400360,"Schakowsky"," Democrat"," progressive Democrat",0.115237652727,0.591970579299
400361,"Schiff"," Democrat"," rank-and-file Democrat",0.264614389879,0.526538651214
412534,"Schneider"," Democrat"," centrist Democrat",0.448361469582,0.473606860796
412315,"Schrader"," Democrat"," centrist Democrat",0.518667957149,0.593263785401
412399,"Schweikert"," Republican"," rank-and-file Republican",0.858366978438,0.472239228648
400363,"Scott [GA13]"," Democrat"," centrist Democratic follower",0.455815049032,0.280508779859
412417,"Scott [GA8]"," Republican"," conservative Republican",0.903580485137,0.512070046809
400364,"Scott [VA3]"," Democrat"," progressive Democratic leader",0.232935777084,0.628846112942
400365,"Sensenbrenner"," Republican"," moderate Republican leader",0.788589906317,0.831098720291
400366,"Serrano"," Democrat"," progressive Democrat",0.165856498863,0.318199523333
400367,"Sessions"," Republican"," conservative Republican",0.99299492189,0.619310499114
412396,"Sewell"," Democrat"," moderate Democratic leader",0.389572619172,0.702884059815
412219,"Shea-Porter"," Democrat"," moderate Democratic follower",0.28557804018,0.259110905963
400371,"Sherman"," Democrat"," centrist Democrat",0.402053228839,0.368985991067
400373,"Shimkus"," Republican"," rank-and-file Republican",0.745624353817,0.589509988349
409888,"Shuster"," Republican"," rank-and-file Republican",0.731258046577,0.637086319738
400376,"Simpson"," Republican"," rank-and-file Republican",0.709624236862,0.525454493552
412509,"Sinema"," Democrat"," centrist Democrat",0.539059265755,0.354234447735
412186,"Sires"," Democrat"," rank-and-file Democrat",0.345560857671,0.401502447763
400378,"Slaughter"," Democrat"," progressive Democrat",0.169308836763,0.567886983936
412596,"Smith [MO8]"," Republican"," rank-and-file Republican",0.852825146832,0.580375629964
412217,"Smith [NE3]"," Republican"," rank-and-file Republican",0.736552583499,0.617316076253
400380,"Smith [NJ4]"," Republican"," moderate Republican leader",0.660892399279,0.932735592295
400381,"Smith [TX21]"," Republican"," conservative Republican leader",0.89653307473,0.755940148044
400379,"Smith [WA9]"," Democrat"," rank-and-file Democrat",0.256797509994,0.405804994847
412722,"Smucker"," Republican"," centrist Republican follower ",0.638153888659,0.234219459271
412695,"Soto"," Democrat"," moderate Democratic follower",0.327679223235,0.239741438772
412259,"Speier"," Democrat"," moderate Democratic leader",0.25051286901,0.707266096429
412648,"Stefanik"," Republican"," centrist Republican",0.638390581337,0.705668817897
412581,"Stewart"," Republican"," conservative Republican",0.862122730769,0.678052131092
412461,"Stivers"," Republican"," rank-and-file Republican",0.838931641386,0.611767652175
412717,"Suozzi"," Democrat"," centrist Democratic follower",0.440650999498,0.105591573945
412514,"Swalwell"," Democrat"," rank-and-file Democrat",0.278946494604,0.477900182673
412520,"Takano"," Democrat"," progressive Democrat",0.143417975945,0.417972309668
412727,"Taylor"," Republican"," centrist Republican follower ",0.556014075199,0.266923397236
412720,"Tenney"," Republican"," centrist Republican follower ",0.604043823128,0.211173336349
400403,"Thompson [CA5]"," Democrat"," centrist Democratic leader",0.402212477173,0.735336874027
400402,"Thompson [MS2]"," Democrat"," moderate Democratic follower",0.391274660926,0.291058219902
412317,"Thompson [PA5]"," Republican"," rank-and-file Republican",0.807058938055,0.619941087598
400404,"Thornberry"," Republican"," rank-and-file Republican",0.717092266284,0.529622455544
400406,"Tiberi"," Republican"," moderate Republican leader",0.771162478466,0.879223055884
412405,"Tipton"," Republican"," rank-and-file Republican",0.834651622596,0.61128295391
412318,"Titus"," Democrat"," rank-and-file Democrat",0.309425316126,0.529000444318
412319,"Tonko"," Democrat"," progressive Democrat",0.234309767873,0.475343281514
412617,"Torres"," Democrat"," moderate Democratic follower",0.349280725065,0.253725157248
412636,"Trott"," Republican"," rank-and-file Republican",0.702980134236,0.38013762948
412254,"Tsongas"," Democrat"," rank-and-file Democrat",0.272603747138,0.313967809878
400411,"Turner"," Republican"," rank-and-file Republican",0.731240209127,0.694245840688
400414,"Upton"," Republican"," centrist Republican",0.631155415601,0.6148358975
412515,"Valadao"," Republican"," rank-and-file Republican",0.767441141881,0.688866923597
412522,"Vargas"," Democrat"," rank-and-file Democrat",0.297264805036,0.379659818162
412579,"Veasey"," Democrat"," rank-and-file Democrat",0.32053598766,0.33545119539
412580,"Vela"," Democrat"," centrist Democratic follower",0.425298107657,0.106342109392
400416,"Velazquez"," Democrat"," progressive Democratic leader",0.236644004166,0.630033218846
400417,"Visclosky"," Democrat"," centrist Democratic follower",0.42260685173,0.0590715024163
412548,"Wagner"," Republican"," rank-and-file Republican",0.845896695089,0.665732230922
412213,"Walberg"," Republican"," conservative Republican",0.899124785603,0.735113565563
400419,"Walden"," Republican"," rank-and-file Republican",0.684411304584,0.655068745431
412670,"Walker"," Republican"," rank-and-file Republican",0.740836091695,0.525122812041
412538,"Walorski"," Republican"," rank-and-file Republican",0.809160620953,0.639074706071
412618,"Walters"," Republican"," rank-and-file Republican",0.674285553356,0.315965441182
412214,"Walz"," Democrat"," centrist Democratic leader",0.450505891589,0.751554212532
400623,"Wasserman Schultz"," Democrat"," rank-and-file Democrat",0.27712893995,0.464310602828
400422,"Waters"," Democrat"," moderate Democratic leader",0.236773039683,0.630210753863
412644,"Watson Coleman"," Democrat"," progressive Democrat",0.196533108056,0.375360580507
412574,"Weber"," Republican"," conservative Republican",0.912834222338,0.466318989482
412410,"Webster"," Republican"," moderate Republican follower",0.764634419212,0.205377130504
412239,"Welch"," Democrat"," rank-and-file Democrat",0.337861419543,0.393414775861
412564,"Wenstrup"," Republican"," rank-and-file Republican",0.831915011856,0.458518082959
412610,"Westerman"," Republican"," moderate Republican follower",0.822919808742,0.19338208855
412578,"Williams"," Republican"," rank-and-file Republican",0.852009025207,0.573708487378
412412,"Wilson [FL24]"," Democrat"," progressive Democrat",0.17718048713,0.519478610132
400433,"Wilson [SC2]"," Republican"," conservative Republican leader",0.899122566536,0.805655791682
412255,"Wittman"," Republican"," rank-and-file Republican",0.827580370344,0.434525443191
412402,"Womack"," Republican"," rank-and-file Republican",0.807309836222,0.533475063332
412416,"Woodall"," Republican"," rank-and-file Republican",0.693236330112,0.457087613818
412211,"Yarmuth"," Democrat"," rank-and-file Democrat",0.294111307185,0.376443331319
412430,"Yoder"," Republican"," rank-and-file Republican",0.789545945992,0.731933812469
412525,"Yoho"," Republican"," conservative Republican leader",0.914450531469,0.839188829678
400440,"Young [AK0]"," Republican"," rank-and-file Republican",0.728762362104,0.594796378475
412628,"Young [IA3]"," Republican"," rank-and-file Republican",0.741868926757,0.417213125117
412646,"Zeldin"," Republican"," rank-and-file Republican",0.684548524762,0.624675388804
412640,"Zinke"," Republican"," rank-and-file Republican",0.750173675675,0.515464816342
