"govTrack_id","full_name","lastName","middleName","firstName","chamber","party","partyName","state","govTrack_desc","govTrack_ideology","govTrack_leadership","propublica_url","proPub_sponsoredBills","proPub_cosponsoredBills","proPub_votesAgainstParty","proPub_missedVotes","twitter_url","user_id","name","screen_name","location","description","url","verified","statuses_count","followers_count","friends_count","favourites_count","listed_count","account_created_at","account_lang","profile_url","profile_expanded_url","profile_image_url","profile_banner_url","profile_background_url"
412629,"Mike Bost","Bost","","Mike","House","R"," Republican","Ill."," rank-and-file Republican",0.71266326614,0.34136557106,"https://projects.propublica.org/represent/members/B001295-mike-bost",10,168,"8.6%","0.5%","https://twitter.com/RepBost","x2964877294","Rep. Mike Bost","RepBost","IL-12 Congressional District ","Member of Congress proudly representing IL-12. Serving on @transport, @HouseAgNews, and @HouseVetAffairs Committees. Find me on FB at https://t.co/cjWY9Itiyr","https://t.co/4tXoH7NdiQ",TRUE,1214,5809,1556,141,353,"2015-01-06 19:55:08","en","https://t.co/4tXoH7NdiQ","http://bost.house.gov","http://pbs.twimg.com/profile_images/553681697867575296/TbRJrmrc_normal.jpeg","https://pbs.twimg.com/profile_banners/2964877294/1420574422","http://abs.twimg.com/images/themes/theme1/bg.png"
412652,"Brendan Boyle","Boyle","","Brendan","House","D"," Democrat","Pa."," rank-and-file Democrat",0.377514177841,0.305813219222,"https://projects.propublica.org/represent/members/B001296-brendan-boyle",17,321,"5.9%","4.0%","https://twitter.com/RepBrendanBoyle","x231108733","US Rep Brendan Boyle","RepBrendanBoyle","Philadelphia and Washington","Congressman from Pennsylvania. Proudly representing Philadelphia and Montco. Notre Dame & Harvard alum. Husband, dad and eternally hopeful Philly sports fan.","https://t.co/oaFinQ1Mq6",TRUE,5778,13748,1346,3869,484,"2010-12-27 16:31:09","en","https://t.co/oaFinQ1Mq6","http://www.VoteBoyle.com","http://pbs.twimg.com/profile_images/959490443926036485/_Qj01K2B_normal.jpg","https://pbs.twimg.com/profile_banners/231108733/1510508884","http://abs.twimg.com/images/themes/theme1/bg.png"
400047,"Robert A. Brady","Brady [PA1]","A.","Robert","House","D"," Democrat","Pa."," rank-and-file Democrat",0.381931839135,0.314331742169,"https://projects.propublica.org/represent/members/B001227-robert-a-brady",3,270,"5.8%","1.9%","https://twitter.com/RepBrady","x148453195","Bob Brady","RepBrady","Philly - Delco - DC","Proudly representing Pennsylvania's 1st District in House of Representatives. Born & Raised in Philadelphia. Fighting for Equality and Democracy.","https://t.co/R9OICWKSFF",TRUE,721,12391,716,52,801,"2010-05-26 18:53:52","en","https://t.co/R9OICWKSFF","http://www.brady.house.gov","http://pbs.twimg.com/profile_images/933274859/New_Image_normal.JPG","https://pbs.twimg.com/profile_banners/148453195/1498079000","http://pbs.twimg.com/profile_background_images/344918034408607175/4c500e597e2384db187aaced721b1a63.jpeg"
400046,"Kevin Brady","Brady [TX8]","","Kevin","House","R"," Republican","Texas"," moderate Republican leader",0.77049938376,0.849094657502,"https://projects.propublica.org/represent/members/B000755-kevin-brady",11,72,"2.0%","4.0%","https://twitter.com/RepKevinBrady","x19926675","Rep. Kevin Brady","RepKevinBrady","The Woodlands, Texas","Dad. Husband. @WaysandMeansGOP Chairman. Loves: Baseball, Texas, tax reform.","https://t.co/8xnAt5cC74",TRUE,11079,35231,715,2830,1542,"2009-02-02 19:57:06","en","https://t.co/8xnAt5cC74","http://kevinbrady.house.gov","http://pbs.twimg.com/profile_images/842128545061191681/Kgo6WyKc_normal.jpg","https://pbs.twimg.com/profile_banners/19926675/1513016260","http://pbs.twimg.com/profile_background_images/478256208/twitterbg.jpg"
412605,"David A. Brat","Brat","A.","David","House","R"," Republican","Va."," rank-and-file Republican",0.823749328201,0.5,"https://projects.propublica.org/represent/members/B001290-david-a-brat",18,181,"4.5%","1.4%","https://twitter.com/RepDaveBrat","x2560169238","Rep. Dave Brat","RepDaveBrat","Washington, DC","Proudly serving Virginia's Seventh Congressional District #VA07. I sit on the House Committees on @HouseBudgetGOP, @EdWorkforce, and the @HouseSmallBiz","https://t.co/aqYZqCVMTi",TRUE,1468,13073,795,84,444,"2014-06-11 00:22:04","en","https://t.co/aqYZqCVMTi","http://brat.house.gov","http://pbs.twimg.com/profile_images/915220334986612736/HX-Iksv4_normal.jpg","https://pbs.twimg.com/profile_banners/2560169238/1440512394","http://abs.twimg.com/images/themes/theme1/bg.png"
412567,"Jim Bridenstine","Bridenstine","","Jim","House","R"," Republican","Okla."," moderate Republican follower",0.847700005724,0.290195891641,"https://projects.propublica.org/represent/members/B001283-jim-bridenstine",1,82,"3.5%","38.9%","https://twitter.com/RepJBridenstine","x1092757885","Jim Bridenstine","RepJBridenstine","","Congressman Jim Bridenstine has the honor of serving Oklahoma's First Congressional District.","http://t.co/jyfO2zOWnk",TRUE,1436,22729,2752,271,1029,"2013-01-15 17:33:38","en","http://t.co/jyfO2zOWnk","http://Bridenstine.House.Gov","http://pbs.twimg.com/profile_images/378800000762626692/6cfa7621ee98bce9ca610c6011676e9c_normal.jpeg","https://pbs.twimg.com/profile_banners/1092757885/1433356645","http://pbs.twimg.com/profile_background_images/606158383272624128/1-KgCmw0.jpg"
412395,"Mo Brooks","Brooks [AL5]","","Mo","House","R"," Republican","Ala."," conservative Republican",0.897526873865,0.428958900028,"https://projects.propublica.org/represent/members/B001274-mo-brooks",7,143,"5.9%","8.5%","https://twitter.com/RepMoBrooks","x237299871","Mo Brooks","RepMoBrooks","Alabama","Thanks for following me. I'm the Congressman for Alabama's Fifth District and this is my official Twitter page. It's an honor to serve you.","http://t.co/XErdLh9N6C",TRUE,1511,25162,2144,219,1116,"2011-01-12 14:46:14","en","http://t.co/XErdLh9N6C","http://brooks.house.gov","http://pbs.twimg.com/profile_images/3253062018/1745ec9085ff4db219c69bd7ffb2e7fc_normal.jpeg","https://pbs.twimg.com/profile_banners/237299871/1408038766","http://pbs.twimg.com/profile_background_images/218378783/pic1_photoshopped_rocket.jpg"
412539,"Susan Brooks","Brooks [IN5]","","Susan","House","R"," Republican","Ind."," rank-and-file Republican",0.756802987842,0.726402788668,"https://projects.propublica.org/represent/members/B001284-susan-brooks",11,163,"3.4%","1.0%","https://twitter.com/SusanWBrooks","x1074101017","Susan W. Brooks","SusanWBrooks","","Serving the good people of Indiana’s 5th District in Congress. Facebook: https://t.co/GSC0yQ0KXW Instagram & Snapchat: @susanwbrooks","https://t.co/JSQOTU8q0S",TRUE,4873,16858,1083,874,708,"2013-01-09 15:30:38","en","https://t.co/JSQOTU8q0S","http://www.susanwbrooks.house.gov/","http://pbs.twimg.com/profile_images/732685650822979586/rf-H26C0_normal.jpg","https://pbs.twimg.com/profile_banners/1074101017/1399049517","http://pbs.twimg.com/profile_background_images/462272356832907265/AGTtOUP9.jpeg"
412707,"Anthony Brown","Brown","","Anthony","House","D"," Democrat","Md."," centrist Democrat",0.400343319549,0.341555572644,"https://projects.propublica.org/represent/members/B001304-anthony-brown",16,207,"5.4%","1.8%","https://twitter.com/RepAnthonyBrown","x823552974253342721","Anthony G. Brown","RepAnthonyBrown","Washington, DC","Congressman proudly representing Maryland's Fourth District. Member of @HASCDemocrats & @NRDems. Father, husband & retired @USArmyReserve Colonel","https://t.co/2u5X332ICM",TRUE,1073,7050,157,139,118,"2017-01-23 15:28:24","en","https://t.co/2u5X332ICM","http://anthonybrown.house.gov","http://pbs.twimg.com/profile_images/827230306969206784/zo0afPGE_normal.jpg","https://pbs.twimg.com/profile_banners/823552974253342721/1486062511",NA
412516,"Julia Brownley","Brownley","","Julia","House","D"," Democrat","Calif."," rank-and-file Democrat",0.31052542528,0.468357635073,"https://projects.propublica.org/represent/members/B001285-julia-brownley",28,379,"6.7%","2.4%","https://twitter.com/JuliaBrownley26","x1243902714","Julia Brownley","JuliaBrownley26","","U.S. Representative from California's 26th District.","http://t.co/HMlxAvA8LD",TRUE,2713,13863,586,0,620,"2013-03-05 14:51:28","en","http://t.co/HMlxAvA8LD","http://juliabrownley.house.gov/","http://pbs.twimg.com/profile_images/588379406168694784/nnPXNlyH_normal.jpg","https://pbs.twimg.com/profile_banners/1243902714/1516230120","http://abs.twimg.com/images/themes/theme1/bg.png"
412196,"Vern Buchanan","Buchanan","","Vern","House","R"," Republican","Fla."," rank-and-file Republican",0.692657494627,0.687448811704,"https://projects.propublica.org/represent/members/B001260-vern-buchanan",11,86,"3.7%","7.4%","https://twitter.com/VernBuchanan","x20467163","Rep. Vern Buchanan","VernBuchanan","Florida's 16th District","U.S. Congressman","http://t.co/Uq79SDySq2",TRUE,2380,26279,10809,6,1311,"2009-02-09 21:05:19","en","http://t.co/Uq79SDySq2","http://buchanan.house.gov/","http://pbs.twimg.com/profile_images/1734256376/headshot_normal.jpg","https://pbs.twimg.com/profile_banners/20467163/1423601951","http://pbs.twimg.com/profile_background_images/196361282/bald_eagle_head_and_american_flag1.jpg"
412619,"Ken Buck","Buck","","Ken","House","R"," Republican","Colo."," rank-and-file Republican",0.719492025592,0.339669903705,"https://projects.propublica.org/represent/members/B001297-ken-buck",22,88,"8.2%","1.1%","https://twitter.com/RepKenBuck","x2862577383","Congressman Ken Buck","RepKenBuck"," Windsor, CO | Washington, DC","Husband. Father. Proudly represent the wonderful people of Colorado CD-04.","http://t.co/Tl3R80YNB1",TRUE,1206,13192,332,91,535,"2014-11-05 14:49:30","en","http://t.co/Tl3R80YNB1","http://buck.house.gov","http://pbs.twimg.com/profile_images/552483330839433216/tt64NtR4_normal.jpeg","https://pbs.twimg.com/profile_banners/2862577383/1420661732","http://abs.twimg.com/images/themes/theme1/bg.png"
412427,"Larry Bucshon","Bucshon","","Larry","House","R"," Republican","Ind."," rank-and-file Republican",0.827355902222,0.501740323205,"https://projects.propublica.org/represent/members/B001275-larry-bucshon",13,146,"5.6%","1.4%","https://twitter.com/RepLarryBucshon","x234812598","Larry Bucshon, MD","RepLarryBucshon","Indiana's 8th District  ","Congressman representing Hoosiers from #IN08. Doctor. Member of @HouseCommerce. https://t.co/4eq38gWLlg","https://t.co/wPeLTvPae3",TRUE,4943,17521,1979,692,864,"2011-01-06 16:45:56","en","https://t.co/wPeLTvPae3","http://bucshon.house.gov","http://pbs.twimg.com/profile_images/3781635770/569620c6e7f294f1f1fed50b41b3ab77_normal.jpeg","https://pbs.twimg.com/profile_banners/234812598/1475581067","http://pbs.twimg.com/profile_background_images/859495054/4218dfe923cb0b69023fd067d2886bf4.jpeg"
412712,"Ted Budd","Budd","","Ted","House","R"," Republican","N.C."," moderate Republican follower",0.660696524808,0.144876449921,"https://projects.propublica.org/represent/members/B001305-ted-budd",14,141,"4.2%","0.3%","https://twitter.com/RepTedBudd","x817138492614524928","Ted Budd","RepTedBudd","Davie County, North Carolina ","Proudly serving the 13th district of North Carolina. #NC13","https://t.co/VTsvWe0pia",TRUE,607,3306,187,41,186,"2017-01-05 22:39:33","en","https://t.co/VTsvWe0pia","http://budd.house.gov","http://pbs.twimg.com/profile_images/817146305009086465/2fRGK8R5_normal.jpg","https://pbs.twimg.com/profile_banners/817138492614524928/1485880195",NA
400052,"Michael C. Burgess","Burgess","C.","Michael","House","R"," Republican","Texas"," moderate Republican leader",0.828340854745,0.73760811266,"https://projects.propublica.org/represent/members/B001248-michael-c-burgess",33,118,"6.2%","2.1%","https://twitter.com/MichaelCBurgess","x15751083","Michael Burgess, MD","michaelcburgess","Washington, DC/Lake Dallas, TX","Congressman for Texas' 26th District, M.D. (Ob/Gyn) in my former life","http://t.co/qj3aLBJUa9",TRUE,4936,26429,1825,117,1450,"2008-08-06 15:25:19","en","http://t.co/qj3aLBJUa9","http://burgess.house.gov","http://pbs.twimg.com/profile_images/465221794/100_0726_normal.jpg","https://pbs.twimg.com/profile_banners/15751083/1483312385","http://pbs.twimg.com/profile_background_images/3999129/Steps.jpg"
412537,"Cheri Bustos","Bustos","","Cheri","House","D"," Democrat","Ill."," centrist Democrat",0.420258534003,0.500893492393,"https://projects.propublica.org/represent/members/B001286-cheri-bustos",16,207,"8.8%","0.6%","https://twitter.com/RepCheri","x1092979962","Rep. Cheri Bustos","RepCheri","Illinois & Washington, D.C.","Serving Illinois' 17th District. Wife & mother of 3 sons. Athlete. Former reporter. Fighting for #ABetterDeal. Co-Chair of DPCC. Facebook & Snapchat: RepCheri.","https://t.co/o22FqkWab3",TRUE,3103,28727,3957,442,862,"2013-01-15 19:15:03","en","https://t.co/o22FqkWab3","http://bustos.house.gov","http://pbs.twimg.com/profile_images/877925390517403648/e6agUl46_normal.jpg","https://pbs.twimg.com/profile_banners/1092979962/1503426213","http://pbs.twimg.com/profile_background_images/764822215/65ca306cfe68909a698ce74ab0a82a45.png"
400616,"G. K. Butterfield","Butterfield","K.","G.","House","D"," Democrat","N.C."," rank-and-file Democrat",0.32944552098,0.553715589241,"https://projects.propublica.org/represent/members/B001251-g-k-butterfield",3,212,"5.6%","5.7%","https://twitter.com/GKButterfield","x432676344","G. K. Butterfield","GKButterfield","","U. S. Representative, proudly serving North Carolina's 1st Congressional District. Follow my work in Washington and #NC01.","http://t.co/0Be8EM6qOP",TRUE,4199,15253,642,1233,707,"2011-12-09 17:17:22","en","http://t.co/0Be8EM6qOP","http://www.facebook.com/CongressmanGKButterfield","http://pbs.twimg.com/profile_images/570970632758636544/3TqSV_Aq_normal.jpeg","https://pbs.twimg.com/profile_banners/432676344/1517500357","http://pbs.twimg.com/profile_background_images/440965485476081664/qKBZdwjL.jpeg"
412601,"Bradley Byrne","Byrne","","Bradley","House","R"," Republican","Ala."," conservative Republican",0.867291317655,0.593199867052,"https://projects.propublica.org/represent/members/B001289-bradley-byrne",18,211,"2.2%","1.0%","https://twitter.com/RepByrne","x2253968388","Rep. Bradley Byrne","RepByrne","Southwest Alabama","I am proud to represent Alabama's First Congressional District in the U.S. House of Representatives.","https://t.co/u2pktSNMc6",TRUE,11570,16837,3829,847,582,"2013-12-19 19:42:18","en","https://t.co/u2pktSNMc6","http://byrne.house.gov","http://pbs.twimg.com/profile_images/905422476594876417/Tky_5n8u_normal.jpg","https://pbs.twimg.com/profile_banners/2253968388/1436476540","http://pbs.twimg.com/profile_background_images/378800000164718229/vpmANG24.jpeg"
400057,"Ken Calvert","Calvert","","Ken","House","R"," Republican","Calif."," rank-and-file Republican",0.785421477773,0.437195539748,"https://projects.propublica.org/represent/members/C000059-ken-calvert",13,129,"2.8%","1.3%","https://twitter.com/KenCalvert","x22545491","Ken Calvert","KenCalvert","Corona, CA ","Official Twitter Account for U.S. Representative Ken Calvert (CA-42)","https://t.co/XcjXyjinJw",TRUE,4506,14586,280,30,827,"2009-03-02 22:30:20","en","https://t.co/XcjXyjinJw","http://calvert.house.gov/","http://pbs.twimg.com/profile_images/786694649301700609/TfucmvHE_normal.jpg","https://pbs.twimg.com/profile_banners/22545491/1398363802","http://pbs.twimg.com/profile_background_images/801071613/b10357c7c31869a0dc98e04a6949ba3e.jpeg"
400063,"Michael E. Capuano","Capuano","E.","Michael","House","D"," Democrat","Mass."," rank-and-file Democrat",0.290924506488,0.381372222657,"https://projects.propublica.org/represent/members/C001037-michael-e-capuano",22,280,"6.5%","0.6%","https://twitter.com/RepMikeCapuano","x747806211983179776","Rep. Michael Capuano","RepMikeCapuano","Somerville, MA","Representing MA's 7th District in the U.S. House of Representatives; former Mayor of Somerville. https://t.co/W9wgyLij84","https://t.co/3ljoXJRbEf",TRUE,305,8332,142,11,284,"2016-06-28 14:57:49","en","https://t.co/3ljoXJRbEf","http://capuano.house.gov","http://pbs.twimg.com/profile_images/747855038681325569/Nci26Yq4_normal.jpg","https://pbs.twimg.com/profile_banners/747806211983179776/1467140418",NA
412686,"Salud Carbajal","Carbajal","","Salud","House","D"," Democrat","Calif."," moderate Democratic follower",0.383564302146,0.251865139135,"https://projects.propublica.org/represent/members/C001112-salud-carbajal",13,278,"7.9%","1.4%","https://twitter.com/RepCarbajal","x816157667882373120","Rep. Salud Carbajal","RepCarbajal","","Father, husband, & veteran proudly representing California’s 24th District. Working to protect the environment, improve our economy, and support our veterans.","https://t.co/NUyaVL9EFp",TRUE,729,5339,599,101,228,"2017-01-03 05:42:06","en","https://t.co/NUyaVL9EFp","https://carbajal.house.gov/","http://pbs.twimg.com/profile_images/883367434878681090/7CseTqX5_normal.jpg","https://pbs.twimg.com/profile_banners/816157667882373120/1483423693","http://abs.twimg.com/images/themes/theme1/bg.png"
412517,"Tony Cardenas","Cardenas","","Tony","House","D"," Democrat","Calif."," moderate Democratic leader",0.295202337019,0.62733774739,"https://projects.propublica.org/represent/members/C001097-tony-c%C3%A1rdenas",22,295,"6.2%","2.1%","https://twitter.com/RepCardenas","x1222257180","Rep. Tony Cárdenas","RepCardenas","San Fernando Valley, CA","Proud to represent California's 29th District - the San Fernando Valley - in U.S. Congress. Member of @HouseCommerce; Democratic Assistant Whip.","https://t.co/LEayHjDmFc",TRUE,6836,17322,1399,368,691,"2013-02-26 16:12:35","en","https://t.co/LEayHjDmFc","http://cardenas.house.gov","http://pbs.twimg.com/profile_images/755204724702515200/DsctQkU0_normal.jpg","https://pbs.twimg.com/profile_banners/1222257180/1469120835","http://pbs.twimg.com/profile_background_images/558376856341073921/f4I7EKMO.jpeg"
412258,"Andre Carson","Carson","","Andre","House","D"," Democrat","Ind."," rank-and-file Democrat",0.259190393965,0.468686694068,"https://projects.propublica.org/represent/members/C001072-andr%C3%A9-carson",13,333,"6.2%","2.4%","https://twitter.com/RepAndreCarson","x199325935","André Carson","RepAndreCarson","Indianapolis","The official Twitter account for Congressman André Carson of Indiana's 7th District. #Indianapolis #Indy","http://t.co/SDbjhU0u5K",TRUE,3379,32394,993,1066,996,"2010-10-06 15:47:50","en","http://t.co/SDbjhU0u5K","http://carson.house.gov/","http://pbs.twimg.com/profile_images/461880758613704705/l_k2diGx_normal.jpeg","https://pbs.twimg.com/profile_banners/199325935/1407880865","http://pbs.twimg.com/profile_background_images/378800000119400097/6b4b2698d82d9dfdb98b44fb3c4f08c9.png"
412622,"Buddy Carter","Carter [GA1]","","Buddy","House","R"," Republican","Ga."," rank-and-file Republican",0.837199403004,0.504897517492,"https://projects.propublica.org/represent/members/C001103-buddy-carter",11,188,"5.9%","2.9%","https://twitter.com/RepBuddyCarter","x2973870195","Buddy Carter","RepBuddyCarter","","Proudly serving Georgia's 1st Congressional District","https://t.co/zGq0mX8dEy",TRUE,1261,9926,278,76,361,"2015-01-12 00:33:43","en","https://t.co/zGq0mX8dEy","https://buddycarter.house.gov/","http://pbs.twimg.com/profile_images/554437784912400384/N6PPUUz2_normal.jpeg","https://pbs.twimg.com/profile_banners/2973870195/1506088879","http://abs.twimg.com/images/themes/theme1/bg.png"
400068,"John Carter","Carter [TX31]","","John","House","R"," Republican","Texas"," rank-and-file Republican",0.797244465766,0.677447685435,"https://projects.propublica.org/represent/members/C001051-john-carter",6,89,"2.6%","1.6%","https://twitter.com/JudgeCarter","x18030431","Judge Carter","JudgeCarter","#TX31 ","U.S. Congressman proudly serving the 31st District of Texas & @forthood. Former Judge. Proud @TexasTech Red Raider.","https://t.co/iPPDu1iB3W",TRUE,5703,14270,674,147,1061,"2008-12-10 21:00:58","en","https://t.co/iPPDu1iB3W","http://carter.house.gov","http://pbs.twimg.com/profile_images/378800000021210674/a74f4eaa78e4aa40395b1e2c0088a711_normal.jpeg","https://pbs.twimg.com/profile_banners/18030431/1497824245","http://pbs.twimg.com/profile_background_images/64568339/texas_flag.jpg"
412571,"Matt Cartwright","Cartwright","","Matt","House","D"," Democrat","Pa."," moderate Democratic leader",0.250238222934,0.825941524809,"https://projects.propublica.org/represent/members/C001090-matt-cartwright",44,311,"7.2%","0.4%","https://twitter.com/RepCartwright","x776664410","Matt Cartwright","RepCartwright","Moosic, PA","Proudly representing Pennsylvania's 17th Congressional District.","https://t.co/IwArkZd0HO",TRUE,1914,9546,1912,12,520,"2012-08-23 20:05:56","en","https://t.co/IwArkZd0HO","http://cartwright.house.gov","http://pbs.twimg.com/profile_images/426102071914287104/8hutNByi_normal.jpeg","https://pbs.twimg.com/profile_banners/776664410/1446048782","http://abs.twimg.com/images/themes/theme1/bg.png"
412195,"Kathy Castor","Castor","","Kathy","House","D"," Democrat","Fla."," rank-and-file Democrat",0.293779114445,0.514350851665,"https://projects.propublica.org/represent/members/C001066-kathy-castor",5,217,"5.6%","2.5%","https://twitter.com/USRepKCastor","x1880674038","US Rep Kathy Castor","USRepKCastor","","Tampa Bay's Congresswoman 🇺🇸","https://t.co/H9etkVz65v",TRUE,4139,12486,3174,1359,611,"2013-09-18 20:03:57","en","https://t.co/H9etkVz65v","http://Castor.House.gov","http://pbs.twimg.com/profile_images/947505709830344704/0RNXrA-h_normal.jpg","https://pbs.twimg.com/profile_banners/1880674038/1518878665","http://abs.twimg.com/images/themes/theme1/bg.png"
412576,"Joaquin Castro","Castro","","Joaquin","House","D"," Democrat","Texas"," rank-and-file Democrat",0.370928953182,0.380905609284,"https://projects.propublica.org/represent/members/C001091-joaqu%C3%ADn-castro",10,122,"6.6%","1.0%","https://twitter.com/JoaquinCastrotx","x231510077","Joaquin Castro","JoaquinCastrotx","San Antonio, Texas","Texas Congressman, Member of the House Foreign Affairs and House Intelligence Committees","http://t.co/SBuEnv1k",TRUE,10331,98247,1194,3028,1734,"2010-12-28 18:41:02","en","http://t.co/SBuEnv1k","http://castro.house.gov","http://pbs.twimg.com/profile_images/1268126174/Joaquin_Castro_in_2008_normal.jpg","https://pbs.twimg.com/profile_banners/231510077/1513198850","http://abs.twimg.com/images/themes/theme14/bg.gif"
